2021-07-16 09:57:58,415 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 09:58:06,721 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 09:58:23,969 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 09:58:29,695 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(327) - пусто <inn_docx, adress_docx>
2021-07-16 09:58:46,249 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:00:31,836 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:00:48,040 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:00:53,631 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(327) - пусто <inn_docx, adress_docx>
2021-07-16 10:07:17,949 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:07:31,390 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(462) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 10:07:33,534 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(462) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 10:07:41,583 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:07:57,954 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:08:23,509 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:08:34,313 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(462) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 10:08:37,523 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(462) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 10:12:48,663 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:12:56,949 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:13:13,567 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:39:11,396 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:39:28,184 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:39:51,879 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:42:23,026 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).read_document(189) - нет данных документа <None>
2021-07-16 10:42:23,028 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(221) - ошибка нет данных документа
2021-07-16 10:42:23,031 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:42:28,258 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).read_document(189) - нет данных документа <None>
2021-07-16 10:42:28,258 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(221) - ошибка нет данных документа
2021-07-16 10:42:28,260 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:42:45,363 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:43:08,120 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:43:36,705 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:45:26,675 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:45:43,454 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:46:06,030 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:47:45,305 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:48:01,741 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:48:07,617 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(319) - <сайт не отвечает> <Response [404]>
2021-07-16 10:48:07,630 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(356) - <ошибка> list index out of range
2021-07-16 10:48:24,683 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:48:29,811 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(319) - <сайт не отвечает> <Response [404]>
2021-07-16 10:48:29,823 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(356) - <ошибка> list index out of range
2021-07-16 10:49:30,565 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:49:47,169 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:49:52,618 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(321) - <сайт не отвечает> <Response [404]>
2021-07-16 10:49:52,632 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(358) - <ошибка> list index out of range
2021-07-16 10:50:09,708 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:51:09,834 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:51:29,391 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:51:35,944 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(321) - <сайт не отвечает> <Response [404]>
2021-07-16 10:51:35,958 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(358) - <ошибка> list index out of range
2021-07-16 10:51:52,679 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:51:56,615 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(321) - <сайт не отвечает> <Response [404]>
2021-07-16 10:51:56,628 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(358) - <ошибка> list index out of range
2021-07-16 10:53:28,866 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:53:45,217 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:53:50,652 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(331) - <сайт не отвечает> <Response [404]>
2021-07-16 10:53:50,667 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(368) - <ошибка> list index out of range
2021-07-16 10:54:07,441 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:59:02,441 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 10:59:18,941 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:13:16,917 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:21:00,274 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:21:08,533 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:21:16,821 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:21:35,062 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:21:35,274 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(331) - пусто <inn_docx, adress_docx>
2021-07-16 11:21:51,396 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:25:44,961 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:25:53,489 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(353) - <сайт не отвечает> <Response [404]>
2021-07-16 11:25:53,502 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(390) - <ошибка> list index out of range
2021-07-16 11:25:53,503 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).parse_router_site(187) - <ошибка получения ссылок> {'list-org': 'https://www.list-org.com/company/6587249'}
2021-07-16 11:26:01,596 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:26:20,019 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:26:20,232 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(331) - пусто <inn_docx, adress_docx>
2021-07-16 11:26:36,593 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:26:43,074 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(353) - <сайт не отвечает> <Response [404]>
2021-07-16 11:26:43,084 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(390) - <ошибка> list index out of range
2021-07-16 11:26:43,085 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).parse_router_site(187) - <ошибка получения ссылок> {'list-org': 'https://www.list-org.com/company/7434048'}
2021-07-16 11:26:59,701 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:27:11,074 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(353) - <сайт не отвечает> <Response [404]>
2021-07-16 11:27:11,088 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(390) - <ошибка> list index out of range
2021-07-16 11:27:11,089 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).parse_router_site(187) - <ошибка получения ссылок> {'list-org': 'https://www.list-org.com/company/11509131'}
2021-07-16 11:34:10,113 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(366) - <сайт не отвечает> <Response [404]>
2021-07-16 11:34:10,126 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(403) - <ошибка> list index out of range
2021-07-16 11:34:13,602 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(514) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:34:17,494 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(366) - <сайт не отвечает> <Response [404]>
2021-07-16 11:34:17,508 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(403) - <ошибка> list index out of range
2021-07-16 11:34:19,932 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(514) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:34:23,022 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(366) - <сайт не отвечает> <Response [404]>
2021-07-16 11:34:23,040 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(403) - <ошибка> list index out of range
2021-07-16 11:34:31,113 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(366) - <сайт не отвечает> <Response [404]>
2021-07-16 11:34:31,127 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(403) - <ошибка> list index out of range
2021-07-16 11:34:32,499 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(514) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:34:35,585 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(366) - <сайт не отвечает> <Response [404]>
2021-07-16 11:34:35,601 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(403) - <ошибка> list index out of range
2021-07-16 11:34:46,036 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:36:30,522 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:36:47,816 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:36:48,029 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(331) - пусто <inn_docx, adress_docx>
2021-07-16 11:37:04,446 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:37:08,773 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:37:08,786 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:37:10,229 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:37:12,372 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:37:12,388 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:37:13,700 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).parse_router_site(191) - <ошибка получения ссылок> {'list-org': 'https://www.list-org.com/company/7434048', 'checko': 'https://checko.ru/company/tsk-vostok-stroymarket-1132801001871'}
2021-07-16 11:37:30,429 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:37:42,053 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:37:42,068 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:37:45,389 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:37:46,492 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:37:46,508 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:38:32,441 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:38:48,998 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:38:49,209 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(331) - пусто <inn_docx, adress_docx>
2021-07-16 11:39:05,850 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:39:12,441 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:39:12,448 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:39:13,857 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:39:20,951 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:39:20,964 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:39:23,346 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:39:25,493 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:39:25,510 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:39:27,835 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).parse_router_site(191) - <ошибка получения ссылок> {'list-org': 'https://www.list-org.com/company/7434048', 'checko': 'https://checko.ru/company/tsk-vostok-stroymarket-1132801001871'}
2021-07-16 11:39:44,214 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 11:39:54,230 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:39:54,235 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:39:57,568 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 11:40:00,667 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:40:00,684 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:40:03,906 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 11:40:11,350 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(364) - <сайт не отвечает> <Response [404]>
2021-07-16 11:40:11,368 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(401) - <ошибка> list index out of range
2021-07-16 11:40:12,609 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(512) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 12:05:34,483 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 12:05:52,894 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 12:05:53,108 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_list_inn_docx(331) - пусто <inn_docx, adress_docx>
2021-07-16 12:06:09,757 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 12:06:14,197 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(712) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:14,199 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(748) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 12:06:15,415 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(339) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:15,417 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(376) - <ошибка> list index out of range
2021-07-16 12:06:17,625 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(554) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:17,627 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(590) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:19,838 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(502) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:19,840 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(538) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:22,190 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(487) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:25,413 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).comfex_site(763) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:25,426 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).comfex_site(799) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:25,427 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).complan_site(852) - <ошибка> 'comfex'
2021-07-16 12:06:28,804 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).kontragent_site(433) - <ошибка> 'NoneType' object has no attribute 'find_all'
2021-07-16 12:06:31,065 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).rusprofile_site(286) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:31,078 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).rusprofile_site(323) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:33,228 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(712) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:33,244 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(748) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 12:06:34,367 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(339) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:34,383 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(376) - <ошибка> list index out of range
2021-07-16 12:06:37,473 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(554) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:37,491 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(590) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:39,596 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(502) - <сайт не отвечает> <Response [404]>
2021-07-16 12:06:39,613 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(538) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:06:40,930 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).parse_router_site(183) - <ошибка получения ссылок> {'list-org': 'https://www.list-org.com/company/7434048', 'checko': 'https://checko.ru/company/tsk-vostok-stroymarket-1132801001871'}
2021-07-16 12:06:57,293 - [WARNING] -  My_Work.My_first.Banks.test_dx - (test_dx.py).parse_inn(261) - пусто <регулярки>
2021-07-16 12:07:01,277 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(712) - <сайт не отвечает> <Response [404]>
2021-07-16 12:07:01,296 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(748) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 12:07:03,568 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(339) - <сайт не отвечает> <Response [404]>
2021-07-16 12:07:03,572 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(376) - <ошибка> list index out of range
2021-07-16 12:07:06,799 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(554) - <сайт не отвечает> <Response [404]>
2021-07-16 12:07:06,818 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(590) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:08,072 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(502) - <сайт не отвечает> <Response [404]>
2021-07-16 12:07:08,080 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(538) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:11,991 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(487) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:14,270 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).comfex_site(763) - <сайт не отвечает> <Response [404]>
2021-07-16 12:07:14,286 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).comfex_site(799) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:14,286 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).complan_site(852) - <ошибка> 'comfex'
2021-07-16 12:07:16,688 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).kontragent_site(433) - <ошибка> 'NoneType' object has no attribute 'find_all'
2021-07-16 12:07:18,938 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).rusprofile_site(286) - <сайт не отвечает> <Response [404]>
2021-07-16 12:07:18,955 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).rusprofile_site(323) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:21,345 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).synapsenet_site(748) - <ошибка> 'NoneType' object has no attribute 'find'
2021-07-16 12:07:24,673 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).list_org_site(376) - <ошибка> list index out of range
2021-07-16 12:07:28,013 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).zachestnyibiznes_site(590) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:30,357 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).upvacancy_site(538) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:33,713 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).checko_site(487) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:37,058 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).comfex_site(799) - <ошибка> 'NoneType' object has no attribute 'get_text'
2021-07-16 12:07:37,058 - [WARNING] -  My_Work.My_first.Banks.data_check - (data_check.py).complan_site(852) - <ошибка> 'comfex'
